id,value,key,type
48851186,yes,building,regular
48854701,yes,building,regular
48854701,Yahoo / YWMS,source,regular
48856182,yes,building,regular
48856182,Yahoo / YWMS,source,regular
48857574,yes,building,regular
48857574,Yahoo / YWMS,source,regular
48868066,München,city,addr
48868066,21,housenumber,addr
48868066,81827,postcode,addr
48868066,Hugo-Weiss-Straße,street,addr
48868066,yes,building,regular
48868530,use_sidepath,bicycle,regular
48868530,right,bus_bay,regular
48868530,use_sidepath,foot,regular
48868530,primary,highway,regular
48868530,3,lanes,regular
48868530,yes,lit,regular
48868530,60,maxspeed,regular
48868530,Wasserburger Straße,name,regular
48868530,yes,oneway,regular
48868530,B 304,ref,regular
48868530,good,smoothness,regular
48868530,asphalt,surface,regular
48868530,DE:29847/22871,tmc,regular
48871198,private,access,regular
48871198,service,highway,regular
48871198,driveway,service,regular
48891551,yes,building,regular
48891551,Yahoo,source,regular
48891957,yes,building,regular
48891957,Yahoo / YWMS,source,regular
48892928,canal,waterway,regular
48900366,service,highway,regular
48900366,30,maxspeed,regular
48900366,Steinbreite,name,regular
48900366,TMU,restriction,regular
48902662,residential,highway,regular
48902662,Kirchenweg,name,regular
48904180,yes,building,regular
48904180,Yahoo,source,regular
48906657,garages,building,regular
48907895,yes,building,regular
48907895,Yahoo / YWMS,source,regular
48910181,permissive,access,regular
48910181,parking,amenity,regular
48910181,yes,bus,regular
48910181,Busparkplatz,name,regular
48910181,surface,parking,regular
48914441,31,housenumber,addr
48914441,Adams-Lehmann-Straße,street,addr
48914441,yes,building,regular
48915668,67,housenumber,addr
48915668,Adams-Lehmann-Straße,street,addr
48915668,yes,building,regular
48916824,yes,building,regular
48916824,140,name,regular
48916848,yes,building,regular
48916848,135,name,regular
48916872,yes,building,regular
48916872,94,name,regular
48916896,yes,building,regular
48916896,13,name,regular
48916920,yes,building,regular
48916920,11,name,regular
48916944,yes,building,regular
48916944,19,name,regular
48920298,yes,building,regular
48953780,yes,building,regular
48953780,Yahoo,source,regular
48958687,yes,building,regular
48959154,yes,building,regular
48959219,yes,building,regular
48959219,Yahoo,source,regular
48959367,yes,building,regular
48959625,yes,building,regular
48959784,yes,building,regular
48959784,Yahoo,source,regular
48964599,pitch,leisure,regular
48964599,Yahoo,source,regular
48964599,soccer,sport,regular
48964599,yes,wheelchair,regular
48964866,yes,building,regular
48964866,Yahoo,source,regular
48992698,service,highway,regular
48992698,survey,source,regular
49014169,stream,waterway,regular
49022395,yes,part,building
49023491,no,bicycle,regular
49023491,footway,highway,regular
49023491,yes,lit,regular
49023491,paving_stones,surface,regular
49048027,service,highway,regular
49048027,15,maxspeed,regular
49048027,parking_aisle,service,regular
49048027,intermediate,smoothness,regular
49048027,asphalt,surface,regular
49055720,church,building,regular
49055720,Yahoo,source,regular
49056093,yes,building,regular
49056093,Yahoo,source,regular
49056383,yes,building,regular
49056383,Yahoo,source,regular
49075258,use_sidepath,bicycle,regular
49075258,use_sidepath,foot,regular
49075258,trunk_link,highway,regular
49075258,2,lanes,regular
49075258,0,level,regular
49075258,60,maxspeed,regular
49075258,Brudermühlstraße,name,regular
49075258,yes,oneway,regular
49075258,DE:22688/22689,tmc,regular
49075258,through;left|right,lanes,turn
49137832,München,city,addr
49137832,DE,country,addr
49137832,56,housenumber,addr
49137832,81827,postcode,addr
49137832,Elfriedenstraße,street,addr
49137832,yes,building,regular
49137832,survey,source,regular
49137856,München,city,addr
49137856,DE,country,addr
49137856,74,housenumber,addr
49137856,81827,postcode,addr
49137856,Elfriedenstraße,street,addr
49137856,yes,building,regular
49137856,survey,source,regular
49156976,München,city,addr
49156976,DE,country,addr
49156976,1,housenumber,addr
49156976,80805,postcode,addr
49156976,Heimstättenstraße,street,addr
49156976,yes,building,regular
49185400,yes,building,regular
49185400,Yahoo,source,regular
49187994,use_sidepath,bicycle,regular
49187994,use_sidepath,foot,regular
49187994,secondary,highway,regular
49187994,2,lanes,regular
49187994,yes,lit,regular
49187994,50,maxspeed,regular
49187994,Lerchenauer Straße,name,regular
49187994,St 2342,ref,regular
49187994,separate,sidewalk,regular
49187994,asphalt,surface,regular
49187994,DE:35406/35407,tmc,regular
49189013,yes,building,regular
49189921,yes,building,regular
49189921,Yahoo,source,regular
49190664,yes,building,regular
49192537,private,access,regular
49192537,service,highway,regular
49192537,driveway,service,regular
49193198,yes,building,regular
49196968,yes,building,regular
49196968,Yahoo,source,regular
49197503,yes,building,regular
49197503,Yahoo,source,regular
49198594,yes,building,regular
49198622,yes,building,regular
49198649,yes,building,regular
49198690,yes,building,regular
49198805,garages,building,regular
49199278,yes,building,regular
49199278,Yahoo,source,regular
49201013,track,highway,regular
49201013,Yahoo,source,regular
49201013,grade3,tracktype,regular
49202612,yes,building,regular
49202612,Yahoo,source,regular
49204301,residential,highway,regular
49204301,Am Anger,name,regular
49204301,Bing,source,regular
49205061,yes,building,regular
49205061,Yahoo,source,regular
49206510,-1,layer,regular
49206510,Yahoo,source,regular
49206510,yes,tunnel,regular
49206510,stream,waterway,regular
49219937,yes,tunnel,regular
49219937,drain,waterway,regular
49219937,0.5,width,regular
49245153,yes,building,regular
49245153,Yahoo,source,regular
49246336,yes,building,regular
49246336,Yahoo,source,regular
49246476,yes,building,regular
49246476,Yahoo,source,regular
49246512,yes,building,regular
49246512,Yahoo,source,regular
49246720,yes,building,regular
49246720,Yahoo,source,regular
49247038,residential,highway,regular
49247038,Amselweg,name,regular
49247151,yes,building,regular
49247151,Yahoo,source,regular
49251834,yes,building,regular
49251834,Yahoo,source,regular
49251887,yes,building,regular
49251887,Yahoo,source,regular
49263961,yes,building,regular
49302413,residential,highway,regular
49302413,2,lanes,regular
49302413,yes,lit,regular
49302413,30,maxspeed,regular
49302413,Im Gefilde,name,regular
49302413,both,sidewalk,regular
49302413,good,smoothness,regular
49302413,survey,source,regular
49302413,DE:zone:30,maxspeed,source
49302413,asphalt,surface,regular
49331097,yes,building,regular
49331097,Yahoo,source,regular
49335231,yes,building,regular
49335231,Yahoo,source,regular
49336062,yes,building,regular
49336062,Yahoo,source,regular
49336103,forest,landuse,regular
49336103,Südseite geschätzt,note,regular
49336373,yes,building,regular
49336373,Yahoo,source,regular
49336969,yes,building,regular
49336969,Yahoo,source,regular
49357132,yes,building,regular
49357132,cream,colour,building
49357132,3,levels,building
49357132,grey,colour,roof
49398250,yes,building,regular
49398250,Yahoo,source,regular
49398571,yes,building,regular
49398571,Yahoo,source,regular
49398741,yes,building,regular
49398741,Yahoo,source,regular
49398931,yes,building,regular
49398931,Yahoo,source,regular
49399866,yes,building,regular
49399866,Yahoo,source,regular
49401602,yes,building,regular
49401602,Yahoo,source,regular
49402640,yes,building,regular
49402640,Yahoo,source,regular
49405067,pitch,leisure,regular
49405067,soccer,sport,regular
49409087,yes,building,regular
49414477,yes,building,regular
49420104,yes,building,regular
49420104,Yahoo,source,regular
49428852,yes,foot,regular
49428852,cycleway,highway,regular
49428852,yes,lit,regular
49428852,no,segregated,regular
49428852,asphalt,surface,regular
49450518,steps,highway,regular
49450518,Hoffmannsteig,name,regular
49478681,yes,building,regular
49478681,Yahoo,source,regular
49480305,yes,building,regular
49480305,Yahoo,source,regular
49480945,yes,building,regular
49480945,Yahoo,source,regular
49481131,yes,building,regular
49481131,Yahoo,source,regular
49481525,yes,building,regular
49481525,Yahoo,source,regular
49482144,-1,layer,regular
49482144,Yahoo,source,regular
49482144,yes,tunnel,regular
49482144,stream,waterway,regular
49543159,München,city,addr
49543159,DE,country,addr
49543159,50,housenumber,addr
49543159,81677,postcode,addr
49543159,Richard-Strauss-Straße,street,addr
49543159,yes,building,regular
49588991,yes,building,regular
49588991,Yahoo,source,regular
49589641,yes,building,regular
49589641,Bing,source,regular
49609571,trunk,highway,regular
49609571,2,lanes,regular
49609571,no,lit,regular
49609571,60,maxspeed,regular
49609571,yes,motorroad,regular
49609571,Ständlerstraße,name,regular
49609571,yes,oneway,regular
49609571,good,smoothness,regular
49609571,asphalt,surface,regular
49609571,DE:35413/27505,tmc,regular
49681902,apartments,building,regular
49681902,4,levels,building
49681902,1,levels,roof
49681902,hipped,shape,roof
49682305,service,highway,regular
49682305,grade1,tracktype,regular
49684451,garage,building,regular
49685241,14,housenumber,addr
49685241,80935,postcode,addr
49685241,Rudbeckiastraße,street,addr
49685241,yes,building,regular
49688564,74,housenumber,addr
49688564,80935,postcode,addr
49688564,Robinienstraße,street,addr
49688564,yes,building,regular
49688597,service,highway,regular
49688597,parking_aisle,service,regular
49704619,yes,bicycle,regular
49704619,yes,foot,regular
49704619,track,highway,regular
49704619,no,motor_vehicle,regular
49704619,no,oneway,regular
49704619,gravel,surface,regular
49704619,grade2,tracktype,regular
49706568,footway,highway,regular
49709772,tertiary,highway,regular
49709772,80,maxspeed,regular
49709772,AIC 3,ref,regular
49709772,5.5,width,regular
49727335,no,bicycle,regular
49727335,footway,highway,regular
49748696,yes,building,regular
49748696,Yahoo,source,regular
49749257,yes,building,regular
49749257,Yahoo,source,regular
49753556,yes,building,regular
49753556,Yahoo,source,regular
49753765,yes,building,regular
49753765,Yahoo,source,regular
49773614,yes,building,regular
49773614,Yahoo,source,regular
49774866,footway,highway,regular
49775744,yes,building,regular
49789060,yes,building,regular
49789142,yes,building,regular
49789177,footway,highway,regular
49789465,park,leisure,regular
49790893,yes,bridge,regular
49790893,contact_line,electrified,regular
49790893,16.7,frequency,regular
49790893,1435,gauge,regular
49790893,1,layer,regular
49790893,120,maxspeed,regular
49790893,DB Netz AG,operator,regular
49790893,6,passenger_lines,regular
49790893,rail,railway,regular
49790893,5543,ref,regular
49790893,main,usage,regular
49790893,15000,voltage,regular
49797460,designated,bicycle,regular
49797460,designated,foot,regular
49797460,cycleway,highway,regular
49797460,no,lit,regular
49800106,yes,building,regular
49800131,yes,building,regular
49800156,yes,building,regular
49800180,yes,building,regular
49800205,yes,building,regular
49801403,service,highway,regular
49801403,parking_aisle,service,regular
49832933,yes,building,regular
49832933,Yahoo,source,regular
49833027,yes,building,regular
49833027,Yahoo,source,regular
49837114,yes,building,regular
49837114,Bayern 2m,source,regular
49852409,120,housenumber,addr
49852409,Wasserburger Landstraße,street,addr
49852409,yes,building,regular
49853431,yes,building,regular
49853431,Yahoo,source,regular
49854976,service,highway,regular
49854976,2,layer,regular
49854976,yes,oneway,regular
49855433,yes,building,regular
49855433,Yahoo,source,regular
49867163,unclassified,highway,regular
49867163,60,maxspeed,regular
49867163,5,maxweight,regular
49867163,good,smoothness,regular
49867163,asphalt,surface,regular
49891904,yes,building,regular
49891904,Yahoo,source,regular
49893101,yes,building,regular
49893101,Yahoo,source,regular
49893896,yes,building,regular
49893896,Yahoo,source,regular
49898024,meadow,landuse,regular
49898024,Yahoo,source,regular
49916331,service,highway,regular
49932146,apartments,building,regular
49932146,#BCAB93,colour,building
49932146,6,levels,building
49932146,#E0FFE0,colour,roof
49932146,metal,material,roof
49932146,flat,shape,roof
49948285,village_green,landuse,regular
49982853,grave_yard,amenity,regular
49982853,Yahoo,source,regular
49985478,yes,building,regular
49985478,Yahoo,source,regular
49987829,yes,building,regular
49987829,Yahoo,source,regular
50001189,yes,building,regular
50001189,Yahoo,source,regular
50002079,scrub,natural,regular
50002079,Yahoo,source,regular
50058817,yes,building,regular
50058817,Yahoo / YWMS,source,regular
50059462,yes,building,regular
50059462,Yahoo / YWMS,source,regular
50059708,yes,building,regular
50059708,Yahoo / YWMS,source,regular
50060893,yes,building,regular
50060893,Yahoo / YWMS,source,regular
50062786,yes,building,regular
50062786,Yahoo / YWMS,source,regular
50132384,yes,building,regular
50132384,Yahoo / YWMS,source,regular
50144464,yes,building,regular
50165131,path,highway,regular
50165131,dirt,surface,regular
50229072,service,highway,regular
50229072,driveway,service,regular
50233577,service,highway,regular
50233577,30,maxweight,regular
50235103,yes,building,regular
50235165,yes,building,regular
50235191,yes,building,regular
50235218,yes,building,regular
50236256,6,cables,regular
50236256,Hohenbrunn - Sauerlach;Hohenbrunn - Holzkirchen,name,regular
50236256,E.ON Netz GmbH,operator,regular
50236256,line,power,regular
50236256,1031;1032,ref,regular
50236256,survey,source,regular
50236256,110000,voltage,regular
50236256,single,wires,regular
50286368,footway,highway,regular
50286368,yes,lit,regular
50286368,asphalt,surface,regular
50291388,yes,foot,regular
50291388,path,highway,regular
50291388,ground,surface,regular
50299722,yes,bridge,regular
50299722,footway,highway,regular
50299722,1,layer,regular
50299722,metal,surface,regular
50343037,primary,highway,regular
50343037,2,lanes,regular
50343037,70,maxspeed,regular
50343037,B 318,ref,regular
50343037,asphalt,surface,regular
50343037,DE:42383/42384,tmc,regular
50383333,apartments,building,regular
50399582,yes,building,regular
50399610,yes,building,regular
50399649,Putzbrunn,city,addr
50399649,DE,country,addr
50399649,2 a,housenumber,addr
50399649,Haarer Straße,street,addr
50399649,yes,building,regular
50399693,yes,building,regular
50399744,yes,building,regular
50430713,Ilm,name,regular
50430713,stream,waterway,regular
50430713,3,width,regular
50473392,footway,highway,regular
50491763,service,highway,regular
50491763,Wendelsteinweg,name,regular
50492288,yes,building,regular
50508965,footway,highway,regular
50508965,yes,lit,regular
50508965,asphalt,surface,regular
50547084,München,city,addr
50547084,Friedenspromenade,street,addr
50547084,yes,building,regular
50568122,residential,building,regular
50568122,4,levels,building
50568122,1,levels,roof
50568122,gabled,shape,roof
50575508,apartments,building,regular
50575508,5,levels,building
50575508,#807068,colour,roof
50575508,gabled,shape,roof
50584855,yes,bicycle,regular
50584855,footway,highway,regular
50584855,asphalt,surface,regular
50633710,farmland,landuse,regular
50672472,no,bicycle,regular
50672472,footway,highway,regular
50672472,no,motor_vehicle,regular
50672472,paved,surface,regular
50725826,farmyard,landuse,regular
50725826,Reitsportanlage Vaterstetten,name,regular
50725826,yahoo,source,regular
50725826,equestrian,sport,regular
50743084,track,highway,regular
50743084,horrible,smoothness,regular
50743084,grade5,tracktype,regular
50761670,yes,building,regular
50804181,footway,highway,regular
50804181,yes,lit,regular
50804181,paving_stones,surface,regular
50804977,residential,landuse,regular
50816139,school,building,regular
50824957,garage,building,regular
50827492,22,housenumber,addr
50827492,80935,postcode,addr
50827492,Robinienstraße,street,addr
50827492,yes,building,regular
50832061,38,housenumber,addr
50832061,80935,postcode,addr
50832061,Ebereschenstraße,street,addr
50832061,yes,building,regular
50832095,16,housenumber,addr
50832095,80935,postcode,addr
50832095,Ebereschenstraße,street,addr
50832095,yes,building,regular
50841506,service,highway,regular
50841506,unpaved,surface,regular
50877511,yes,building,regular
50893940,tertiary,highway,regular
50893940,none,maxheight,regular
50893940,80,backward,maxspeed
50893940,100,forward,maxspeed
50893940,DAH 5,ref,regular
50893940,asphalt,surface,regular
50893940,6.5,width,regular
50893940,DE:rural,traffic,zone
50894764,service,highway,regular
50894764,yes,oneway,regular
50894764,drive-through,service,regular
50898191,footway,highway,regular
50898191,cobblestone,surface,regular
50898191,3,width,regular
50905011,yes,bridge,regular
50905011,tertiary,highway,regular
50905011,1,layer,regular
50905011,50,maxspeed,regular
50905011,Karlsfelder Straße,name,regular
50905011,asphalt,surface,regular
50918929,park,leisure,regular
50936235,yes,building,regular
50980732,service,highway,regular
50980732,parking_aisle,service,regular
50982499,farmyard,landuse,regular
51014852,no,foot,regular
51014852,secondary,highway,regular
51014852,3,lanes,regular
51014852,1,backward,lanes
51014852,2,forward,lanes
51014852,yes,lit,regular
51014852,88POT_xzlnTUW3LiAXvErg,mapillary,regular
51014852,50,maxspeed,regular
51014852,Münchner Straße,name,regular
51014852,St 2350,ref,regular
51014852,separate,sidewalk,regular
51014852,asphalt,surface,regular
51014852,2019-09-01,date,survey
51014852,DE:31658/20574,tmc,regular
51014852,left|through;right,lanes:forward,turn
51077101,unclassified,highway,regular
51077101,no,lit,regular
51077101,82054,postal_code,regular
51077101,good,smoothness,regular
51077101,asphalt,surface,regular
51101617,yes,building,regular
51101642,yes,building,regular
51101667,yes,building,regular
51101691,yes,building,regular
51101715,yes,building,regular
51145578,steps,highway,regular
51145578,up,incline,regular
51145578,yes,indoor,regular
51145578,-1;0,level,regular
51219238,yes,building,regular
51274967,yes,bicycle,regular
51274967,path,highway,regular
51274967,paved,surface,regular
51276683,service,highway,regular
51276683,parking_aisle,service,regular
51278319,yes,building,regular
51317627,footway,highway,regular
51317627,compacted,surface,regular
51328512,München;Nürnberg,destination,regular
51328512,A 9,ref,destination
51328512,motorway_link,highway,regular
51328512,3,lanes,regular
51328512,yes,oneway,regular
51328512,DE:35419/35418,tmc,regular
51350868,living_street,highway,regular
51350868,1,lanes,regular
51350868,yes,lit,regular
51350868,Kerbelweg,name,regular
51350868,no,oneway,regular
51350868,asphalt,surface,regular
51353184,track,highway,regular
51353184,agricultural,motor_vehicle,regular
51353184,grade5,tracktype,regular
51356637,path,highway,regular
51356637,ground,surface,regular
51359765,München,forward,destination
51359765,A 99,ref:forward,destination
51359765,secondary,highway,regular
51359765,3,lanes,regular
51359765,2,backward,lanes
51359765,1,forward,lanes
51359765,yes,lit,regular
51359765,50,maxspeed,regular
51359765,Landsberger Straße,name,regular
51359765,B 12,old_ref,regular
51359765,St 2068,ref,regular
51359765,asphalt,surface,regular
51359765,DE:32104/32105,tmc,regular
51359765,left|through,lanes:backward,turn
51362846,meadow,landuse,regular
51364901,tertiary,highway,regular
51364901,100,maxspeed,regular
51364901,PAF 3,ref,regular
51364901,5.0,width,regular
51367702,meadow,landuse,regular
51372960,designated,bicycle,regular
51372960,yes,embankment,regular
51372960,designated,foot,regular
51372960,path,highway,regular
51372960,no,motorcar,regular
51372960,no,motorcycle,regular
51372960,no,oneway,regular
51372960,good,smoothness,regular
51372960,fine_gravel,surface,regular
51372960,grade2,tracktype,regular
51372960,3,width,regular
51377777,yes,bicycle,regular
51377777,track,highway,regular
51377777,Schloßleite,name,regular
51377777,compacted,surface,regular
51377777,grade2,tracktype,regular
51406018,footway,highway,regular
51406018,yes,lit,regular
51406086,München,city,addr
51406086,DE,country,addr
51406086,Kinder- und Jugendtreff Au,housename,addr
51406086,8,housenumber,addr
51406086,81669,postcode,addr
51406086,Kegelhof,street,addr
51406086,yes,building,regular
51406086,http://www.jtau.de/,website,contact
51406086,Jugendtreff Au,name,regular
51413916,yes,building,regular
51419290,footway,highway,regular
51419290,Danziger Weg,name,regular
51422635,yes,bicycle,regular
51422635,yes,bridge,regular
51422635,2020-12-31,surface,check_date
51422635,yes,foot,regular
51422635,track,highway,regular
51422635,1,layer,regular
51422635,18,maxweight,regular
51422635,yes,motorcar,regular
51422635,intermediate,smoothness,regular
51422635,compacted,surface,regular
51422635,grade1,tracktype,regular
51426366,tree_row,natural,regular
51430335,yes,building,regular
51431705,primary,highway,regular
51431705,3,lanes,regular
51431705,70,maxspeed,regular
51431705,no,motorroad,regular
51431705,Ingolstädter Landstraße,name,regular
51431705,yes,oneway,regular
51431705,B 13,ref,regular
51431705,asphalt,surface,regular
51431705,DE:20722/20723,tmc,regular
51431705,yes,toll:N3,regular
51431705,left|through|through,lanes,turn
51444453,use_sidepath,bicycle,regular
51444453,use_sidepath,foot,regular
51444453,tertiary,highway,regular
51444453,2,lanes,regular
51444453,yes,lit,regular
51444453,50,maxspeed,regular
51444453,Pilgersheimer Straße,name,regular
51444453,yes,oneway,regular
51444453,asphalt,surface,regular
51444453,DE:121-20,traffic_sign,regular
51510348,service,highway,regular
51510348,parking_aisle,service,regular
51510376,apartments,building,regular
51510376,#FFFFD0,colour,building
51510376,5,levels,building
51510376,gabled,shape,roof
51517128,private,access,regular
51517128,footway,highway,regular
51522141,yes,building,regular
51524129,footway,highway,regular
51524129,yes,lit,regular
51524129,asphalt,surface,regular
51525299,yes,building,regular
51525323,yes,building,regular
51525347,house,building,regular
51525347,3,levels,building
51538413,cycleway,highway,regular
51538413,yes,lit,regular
51538413,asphalt,surface,regular
51662523,yes,building,regular
51688812,pitch,leisure,regular
51688812,multi,sport,regular
51695451,18 a,housenumber,addr
51695451,Zugspitzstraße,street,addr
51695451,yes,building,regular
51696039,6,housenumber,addr
51696039,Taubenstraße,street,addr
51696039,yes,building,regular
51724128,designated,bicycle,regular
51724128,sidepath,cycleway,regular
51724128,asphalt,surface,cycleway
51724128,designated,foot,regular
51724128,sidewalk,footway,regular
51724128,paving_stones,surface,footway
51724128,path,highway,regular
51724128,yes,lit,regular
51724128,Innsbrucker Ring,name,regular
51724128,yes,bicycle,oneway
51724128,yes,segregated,regular
51724128,paving_stones,surface,sidewalk
51739046,yes,bridge,regular
51739046,cycleway,highway,regular
51739046,1,layer,regular
51739046,yes,lit,regular
51739046,yes,bicycle,oneway
51739046,concrete,surface,regular
51741596,garage,building,regular
51745757,yes,building,regular
51745757,gabled,shape,roof
51755031,farmland,landuse,regular
51768858,yes,building,regular
51768858,Yahoo,source,regular
51769580,yes,building,regular
51769580,Yahoo / YWMS,source,regular
51769928,yes,building,regular
51769928,Yahoo / YWMS,source,regular
51770210,yes,building,regular
51770210,Yahoo,source,regular
51770481,yes,building,regular
51770481,Yahoo / YWMS,source,regular
51776409,designated,bicycle,regular
51776409,sidepath,cycleway,regular
51776409,designated,foot,regular
51776409,sidewalk,footway,regular
51776409,path,highway,regular
51776409,yes,lit,regular
51776409,Prinzregentenstraße,name,regular
51776409,yes,segregated,regular
51776409,excellent,smoothness,regular
51776409,asphalt,surface,regular
51785576,no,bicycle,regular
51785576,no,foot,regular
51785576,secondary,highway,regular
51785576,2,lanes,regular
51785576,yes,lit,regular
51785576,50,maxspeed,regular
51785576,Karl-Marx-Ring,name,regular
51785576,yes,oneway,regular
51785576,good,smoothness,regular
51785576,asphalt,surface,regular
51785576,DE:36008/36009,tmc,regular
51790789,tertiary,highway,regular
51790789,2,lanes,regular
51790789,no,lit,regular
51790789,80,maxspeed,regular
51790789,Ottendichler Straße,name,regular
51790789,good,smoothness,regular
51790789,sign,maxspeed,source
51790789,asphalt,surface,regular
51809070,no,right,cycleway
51809070,no,foot,regular
51809070,secondary,highway,regular
51809070,1,lanes,regular
51809070,yes,lit,regular
51809070,50,maxspeed,regular
51809070,DE:urban,type,maxspeed
51809070,Fasangartenstraße,name,regular
51809070,yes,oneway,regular
51809070,none,sidewalk,regular
51809070,DE:urban,maxspeed,source
51809070,asphalt,surface,regular
51814304,apartments,building,regular
51814304,2,levels,building
51814304,1,levels,roof
51814304,gabled,shape,roof
51815160,grass,landuse,regular
51816718,footway,highway,regular
51818229,grass,landuse,regular
51818229,park,leisure,regular
51822452,Haar,city,addr
51822452,84,housenumber,addr
51822452,Vockestraße,street,addr
51822452,house,building,regular
51822452,2,levels,building
51822728,66,housenumber,addr
51822728,Zugspitzstraße,street,addr
51822728,yes,building,regular
51827172,12,housenumber,addr
51827172,Zaunkönigweg,street,addr
51827172,yes,building,regular
51827202,13,housenumber,addr
51827202,Dorfstraße,street,addr
51827202,yes,building,regular
51830226,no,bicycle,regular
51830226,footway,highway,regular
51837310,9,housenumber,addr
51837310,Franz-Liszt-Straße,street,addr
51837310,yes,building,regular
51839065,yes,bicycle,regular
51839065,designated,foot,regular
51839065,footway,highway,regular
51839065,no,lit,regular
51839065,paving_stones,surface,regular
51839065,yes,wheelchair,regular
51839065,2.5,width,regular
51839105,yes,bicycle,regular
51839105,designated,foot,regular
51839105,footway,highway,regular
51839105,no,lit,regular
51839105,paving_stones,surface,regular
51839105,yes,wheelchair,regular
51839105,2.5,width,regular
51846045,garages,building,regular
51846069,service,highway,regular
51846069,parking_aisle,service,regular
51846069,asphalt,surface,regular
51851990,footway,highway,regular
51851990,Bergkieferweg,name,regular
51868338,track,highway,regular
51868338,grade5,tracktype,regular
51876110,München,city,addr
51876110,75,housenumber,addr
51876110,Clemensstraße,street,addr
51876110,yes,building,regular
51876110,Q41177583,wikidata,regular
51876708,yes,building,regular
51878715,München,city,addr
51878715,92,housenumber,addr
51878715,Herzogstraße,street,addr
51878715,yes,building,regular
51878715,4,levels,building
51878715,red,colour,roof
51878715,gabled,shape,roof
51910882,yes,bicycle,regular
51910882,designated,foot,regular
51910882,footway,highway,regular
51910882,no,lit,regular
51910882,paving_stones,surface,regular
51910882,yes,wheelchair,regular
51910882,2.5,width,regular
51910920,shed,building,regular
51910949,semidetached_house,building,regular
51910949,1,levels,building
51910949,1,levels,roof
51910949,gabled,shape,roof
51910978,223a,housenumber,addr
51910978,Lerchenauer Straße,street,addr
51910978,yes,building,regular
51911009,101,housenumber,addr
51911009,Heidelerchenstraße,street,addr
51911009,terrace,building,regular
51911009,1,levels,building
51911009,1,levels,roof
51911009,gabled,shape,roof
51918073,water,natural,regular
51922684,service,highway,regular
51932034,1,housenumber,addr
51932034,Toni-Pfülf-Straße,street,addr
51932034,yes,building,regular
51932074,garages,building,regular
51942521,service,highway,regular
51942521,parking_aisle,service,regular
51944002,unclassified,highway,regular
51944002,60,maxspeed,regular
51944002,Vollerweg,name,regular
51944002,4.5,width,regular
52025431,pitch,leisure,regular
52025431,no,lit,regular
52025431,Skatepark,name,regular
52025431,skateboard,sport,regular
52025431,concrete,surface,regular
52057303,designated|yes|yes|yes,lanes:forward,bus
52057303,no,cycleway,regular
52057303,use_sidepath,foot,regular
52057303,secondary,highway,regular
52057303,6,lanes,regular
52057303,2,backward,lanes
52057303,4,forward,lanes
52057303,50,maxspeed,regular
52057303,Isarstraße,name,regular
52057303,separate,sidewalk,regular
52057303,asphalt,surface,regular
52057303,through|through;right,lanes:backward,turn
52057303,left|through|through|slight_right,lanes:forward,turn
52062572,yes,building,regular
52062572,bing_imagery,source,regular
52067082,apartments,building,regular
52067082,3,levels,building
52067082,survey,source,regular
52079096,secondary,highway,regular
52079096,2,lanes,regular
52079096,St 2350,ref,regular
52079096,DE:31659/20575,tmc,regular
52100613,München,city,addr
52100613,DE,country,addr
52100613,272b,housenumber,addr
52100613,81249,postcode,addr
52100613,Bodenseestraße,street,addr
52100613,yes,building,regular
52100818,München,city,addr
52100818,DE,country,addr
52100818,3,housenumber,addr
52100818,81249,postcode,addr
52100818,Ehrenbürgstraße,street,addr
52100818,yes,building,regular
52100818,gabled,shape,roof
52107645,scrub,natural,regular
52107645,Yahoo,source,regular
52108080,ship,historic,regular
52108080,"Seenotrettungskreuzer ""Theodor Heuss""",name,regular
52108080,"the ship had been renamed from H. H. Meier to Theodor Heuss, the wikipedia entry of the former contains the appropriate picture and has the full story",note,regular
52108080,H. H. Meier,old_name,regular
52108080,Deutsches Museum München,operator,regular
52108080,lifeboat,type,ship
52108080,attraction,tourism,regular
52108080,http://www.deutsches-museum.de/sammlungen/verkehr/schifffahrt/theodor-heuss/,website,regular
52108080,no,wheelchair,regular
52108080,de:H. H. Meier (Schiff),wikipedia,regular
52110914,garages,building,regular
52110914,1,levels,building
52121473,yes,building,regular
52121497,yes,building,regular
52121521,yes,building,regular
52121545,yes,building,regular
52121569,yes,building,regular
52122013,6,housenumber,addr
52122013,Flurstraße,street,addr
52122013,detached,building,regular
52122013,2,levels,building
52122013,1,levels,roof
52122013,gabled,shape,roof
52122037,14a,housenumber,addr
52122037,Flurstraße,street,addr
52122037,semidetached_house,building,regular
52122037,2,levels,building
52122037,1,levels,roof
52122037,gabled,shape,roof
52122063,41,housenumber,addr
52122063,Alpenring,street,addr
52122063,detached,building,regular
52122063,1,levels,building
52122063,1,levels,roof
52122063,gabled,shape,roof
52122088,garages,building,regular
52122113,semidetached_house,building,regular
52122113,2,levels,building
52122113,1,levels,roof
52122113,gabled,shape,roof
52143609,primary,highway,regular
52143609,2,lanes,regular
52143609,no,lit,regular
52143609,80,maxspeed,regular
52143609,Münchner Straße,name,regular
52143609,B 388,ref,regular
52143609,excellent,smoothness,regular
52143609,sign,maxspeed,source
52143609,asphalt,surface,regular
52143609,DE:35057/26056,tmc,regular
52171267,Passau;München,destination,regular
52171267,use_sidepath,foot,regular
52171267,tertiary,highway,regular
